Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_TRANS_F16,SQ_INSTS_VALU_ADD_F32,SQ_INSTS_VALU_MUL_F32,SQ_INSTS_VALU_FMA_F32,TA_BUFFER_ATOMIC_WAVEFRONTS_sum,TA_BUFFER_TOTAL_CYCLES_sum,TD_ATOMIC_WAVEFRONT_sum,TD_STORE_WAVEFRONT_sum,TCP_VOLATILE_sum,TCP_TOTAL_ACCESSES_sum,TCP_TOTAL_READ_sum,TCP_TOTAL_WRITE_sum,TCC_EA0_RDREQ[0],TCC_EA0_RDREQ_32B[0],TCC_EA0_WRREQ[0],TCC_EA0_WRREQ_64B[0],TCC_EA0_RDREQ[1],TCC_EA0_RDREQ_32B[1],TCC_EA0_WRREQ[1],TCC_EA0_WRREQ_64B[1],TCC_EA0_RDREQ[2],TCC_EA0_RDREQ_32B[2],TCC_EA0_WRREQ[2],TCC_EA0_WRREQ_64B[2],TCC_EA0_RDREQ[3],TCC_EA0_RDREQ_32B[3],TCC_EA0_WRREQ[3],TCC_EA0_WRREQ_64B[3],TCC_EA0_RDREQ[4],TCC_EA0_RDREQ_32B[4],TCC_EA0_WRREQ[4],TCC_EA0_WRREQ_64B[4],TCC_EA0_RDREQ[5],TCC_EA0_RDREQ_32B[5],TCC_EA0_WRREQ[5],TCC_EA0_WRREQ_64B[5],TCC_EA0_RDREQ[6],TCC_EA0_RDREQ_32B[6],TCC_EA0_WRREQ[6],TCC_EA0_WRREQ_64B[6],TCC_EA0_RDREQ[7],TCC_EA0_RDREQ_32B[7],TCC_EA0_WRREQ[7],TCC_EA0_WRREQ_64B[7],TCC_EA0_RDREQ[8],TCC_EA0_RDREQ_32B[8],TCC_EA0_WRREQ[8],TCC_EA0_WRREQ_64B[8],TCC_EA0_RDREQ[9],TCC_EA0_RDREQ_32B[9],TCC_EA0_WRREQ[9],TCC_EA0_WRREQ_64B[9],TCC_EA0_RDREQ[10],TCC_EA0_RDREQ_32B[10],TCC_EA0_WRREQ[10],TCC_EA0_WRREQ_64B[10],TCC_EA0_RDREQ[11],TCC_EA0_RDREQ_32B[11],TCC_EA0_WRREQ[11],TCC_EA0_WRREQ_64B[11],TCC_EA0_RDREQ[12],TCC_EA0_RDREQ_32B[12],TCC_EA0_WRREQ[12],TCC_EA0_WRREQ_64B[12],TCC_EA0_RDREQ[13],TCC_EA0_RDREQ_32B[13],TCC_EA0_WRREQ[13],TCC_EA0_WRREQ_64B[13],TCC_EA0_RDREQ[14],TCC_EA0_RDREQ_32B[14],TCC_EA0_WRREQ[14],TCC_EA0_WRREQ_64B[14],TCC_EA0_RDREQ[15],TCC_EA0_RDREQ_32B[15],TCC_EA0_WRREQ[15],TCC_EA0_WRREQ_64B[15],CPC_CPC_STAT_STALL,CPC_UTCL1_STALL_ON_TRANSLATION,CPF_CPF_STAT_IDLE,CPF_CPF_TCIU_IDLE,SPI_RA_REQ_NO_ALLOC,SPI_RA_REQ_NO_ALLOC_CSN,GRBM_COUNT,GRBM_GUI_ACTIVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
52,micro_tk(micro_globals) [clone .kd],2,0,118,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18624583,1489760052,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2129628,0,173435,130056,2129669,0,174029,130059,2129680,0,173425,130057,2129668,0,173804,130070,2128589,0,173429,130033,2128632,0,174003,130037,2128564,0,173595,130035,2128632,0,174104,130081,2128953,0,173901,129980,2129000,0,174106,130090,2129148,0,174030,129994,2129114,0,174137,130096,2129807,0,174065,130115,2129873,0,174176,130171,2129936,0,174135,130121,2129992,0,174189,130219,702398,10361,0,22003017,18630346,66747,22023137,22023137,3985519630381910,3985600639532472,3985600641332609,3985519633103652
53,micro_tk(micro_globals) [clone .kd],2,0,120,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18664050,1493094140,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2004678,0,174731,130469,2004688,0,174582,130462,2004840,0,174574,130454,2004735,0,174579,130467,2005660,0,174667,130464,2005661,0,174658,130503,2005915,0,174703,130506,2005909,0,174648,130507,2005652,0,175493,130587,2005663,0,174626,130624,2005643,0,175451,130580,2005708,0,174552,130592,2005689,0,175464,130684,2005730,0,174491,130629,2005839,0,175420,130670,2005927,0,174559,130622,675170,9934,0,21408420,17924732,28382,21427845,21427845,3985519633874471,3985600641360130,3985600643160106,3985519636601531
54,micro_tk(micro_globals) [clone .kd],2,0,122,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18636010,1490287476,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2158113,0,174316,129797,2158141,0,174255,129853,2158080,0,174270,129820,2157988,0,174138,129833,2158118,0,174321,129889,2158092,0,174045,129914,2158170,0,174215,129882,2158217,0,174030,129926,2158746,0,174322,130271,2158642,0,174142,130161,2159003,0,174340,130258,2158925,0,174037,130128,2159154,0,174451,130219,2159174,0,174181,130139,2159154,0,174468,130220,2159078,0,174153,130138,630641,10874,0,21589293,18427847,58553,21603616,21603616,3985519637584684,3985600643187266,3985600644989526,3985519640389388
55,micro_tk(micro_globals) [clone .kd],2,0,124,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18628453,1489707824,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2148298,0,175710,130120,2148355,0,176053,130200,2148200,0,175737,130104,2148179,0,175961,130205,2147605,0,175977,130029,2147627,0,175867,130097,2147691,0,175910,130159,2147719,0,176218,129962,2147216,0,175816,130036,2147273,0,175712,130079,2147247,0,175727,129997,2147228,0,175617,130071,2148238,0,176155,130094,2148245,0,175993,130023,2148124,0,176136,130076,2148117,0,176220,130034,690162,9217,0,21820601,18466772,53602,21841881,21841881,3985519641106317,3985600645014883,3985600646807289,3985519643863963
56,micro_tk(micro_globals) [clone .kd],2,0,126,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18672113,1493297736,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2159410,0,172908,130305,2159429,0,172435,130291,2159290,0,172977,130239,2159360,0,172341,130262,2159176,0,173185,130278,2159213,0,172292,130185,2158970,0,173156,130275,2158974,0,172443,130216,2159808,0,173107,130078,2159762,0,172650,129903,2159871,0,173108,130085,2159866,0,172541,129931,2159836,0,173434,130120,2159890,0,172719,130013,2159862,0,173423,130108,2159911,0,172899,130017,651119,9996,0,21641906,18436348,40117,21659395,21659395,3985519644792935,3985600646832566,3985600648614836,3985519647550410
57,micro_tk(micro_globals) [clone .kd],2,0,128,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18627803,1489983116,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2120847,0,170235,130905,2120764,0,170189,130958,2120759,0,170272,130890,2120707,0,170310,130956,2120609,0,170263,130888,2120531,0,170020,130856,2120698,0,170188,130878,2120738,0,170017,130911,2122329,0,170065,130667,2122367,0,170216,130707,2122328,0,170230,130672,2122230,0,170250,130706,2121938,0,170323,130749,2121977,0,170268,130722,2121747,0,170254,130740,2121865,0,170321,130725,651014,10103,0,21547740,18261434,80731,21564526,21564526,3985519648536337,3985600648639873,3985600650403756,3985519651312429
58,micro_tk(micro_globals) [clone .kd],2,0,130,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18630328,1491111760,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2154467,0,174370,129758,2154376,0,174728,129777,2154527,0,174407,129747,2154422,0,174642,129755,2155225,0,174002,129658,2155257,0,174325,129752,2155382,0,174031,129642,2155345,0,174397,129752,2155519,0,174187,130288,2155461,0,174159,130220,2155453,0,174193,130309,2155503,0,174129,130220,2154632,0,174412,130285,2154626,0,174243,130155,2154634,0,174421,130281,2154601,0,174311,130177,693540,9289,0,21709792,18448207,57668,21729650,21729650,3985519652050059,3985600650426710,3985600652185786,3985519654816056
59,micro_tk(micro_globals) [clone .kd],2,0,132,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18618866,1489698576,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2162000,0,173763,129901,2162031,0,174041,129942,2161977,0,173698,129879,2161997,0,173953,129931,2161449,0,173646,129953,2161498,0,173910,129950,2161511,0,173844,129954,2161466,0,173850,130034,2161161,0,174448,130128,2161182,0,174266,130216,2161000,0,174381,130123,2161021,0,174229,130210,2161951,0,174571,129927,2161995,0,174397,129976,2161906,0,174725,129932,2161831,0,174309,129976,644420,10037,0,21893061,18843171,92064,21909062,21909062,3985519655731619,3985600652206217,3985600653950270,3985519658509104
60,micro_tk(micro_globals) [clone .kd],2,0,134,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18622183,1489850600,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2150894,0,171420,130716,2150939,0,171696,130660,2151012,0,171486,130721,2151026,0,171691,130672,2150063,0,171596,130594,2150113,0,171700,130586,2150063,0,171642,130609,2150093,0,171750,130632,2150298,0,171340,130618,2150345,0,171597,130607,2150532,0,171383,130637,2150553,0,171584,130589,2151101,0,171387,130619,2151144,0,171538,130576,2151173,0,171492,130620,2151290,0,171625,130589,658728,10119,0,21676038,18285015,90477,21691085,21691085,3985519659537052,3985600653971462,3985600655721084,3985519662338382
61,micro_tk(micro_globals) [clone .kd],2,0,136,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18699500,1496703864,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2135058,0,173150,130416,2134989,0,173950,130536,2135000,0,173182,130395,2134955,0,173979,130530,2135540,0,173279,130453,2135551,0,173970,130441,2135433,0,173259,130500,2135465,0,174020,130470,2135131,0,173916,130452,2135101,0,173759,130497,2135142,0,174004,130450,2135178,0,173683,130507,2134398,0,174023,130440,2134422,0,173744,130410,2134370,0,174140,130443,2134386,0,173818,130486,697798,9289,0,21624445,18105753,30708,21646050,21646050,3985519663069282,3985600655741955,3985600657509203,3985519665850062
62,micro_tk(micro_globals) [clone .kd],2,0,138,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18668054,1493251928,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2123299,0,175976,130452,2123292,0,175855,130511,2123202,0,176094,130468,2123121,0,175832,130531,2122612,0,176128,130408,2122686,0,175680,130459,2122498,0,176152,130410,2122483,0,175731,130495,2123497,0,175579,130145,2123472,0,175773,130119,2123403,0,175561,130146,2123344,0,175776,130128,2123450,0,175933,130021,2123493,0,175986,129973,2123397,0,176008,130037,2123399,0,176080,130005,683120,10154,0,21770859,18349544,35637,21791271,21791271,3985519666751343,3985600657530314,3985600659265635,3985519669796673
63,micro_tk(micro_globals) [clone .kd],2,0,140,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18619498,1489458344,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2184489,0,171938,129968,2184438,0,172202,129830,2184485,0,172201,129936,2184443,0,172051,129804,2184376,0,171934,130022,2184423,0,171940,129945,2184413,0,172061,130033,2184419,0,171976,129977,2184095,0,172335,129936,2184115,0,172394,129857,2184151,0,172522,129938,2184187,0,172272,129855,2183955,0,172071,130006,2183917,0,171764,129931,2184006,0,172098,129995,2183985,0,171938,129928,642353,9966,0,21847362,18619888,76768,21863620,21863620,3985519670757884,3985600659285504,3985600661041015,3985519673535899
64,micro_tk(micro_globals) [clone .kd],2,0,142,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18625519,1490361044,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2180487,0,170728,130233,2180443,0,170469,130228,2180432,0,170673,130231,2180421,0,170389,130152,2179759,0,170589,130215,2179761,0,170549,130121,2179801,0,170727,130255,2179823,0,170676,130152,2179949,0,171074,130110,2180022,0,170604,130171,2180028,0,170996,130081,2180027,0,170473,130167,2180890,0,170708,130220,2180923,0,170128,130238,2180755,0,170767,130212,2180713,0,170295,130297,648099,10188,0,21656866,18456685,87984,21673082,21673082,3985519674557048,3985600661061525,3985600662805619,3985519677339870
65,micro_tk(micro_globals) [clone .kd],2,0,144,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18620288,1489692940,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2160081,0,172790,130776,2159990,0,173320,130694,2159990,0,172840,130783,2159977,0,173339,130709,2159198,0,173031,130875,2159207,0,173435,130683,2159300,0,173035,130862,2159291,0,173590,130700,2157804,0,173622,130853,2157815,0,172977,130940,2157874,0,173607,130857,2157859,0,172977,130962,2158996,0,173721,130902,2158987,0,173214,130971,2158889,0,173805,130935,2158914,0,173313,130988,698235,9343,0,21761646,18370435,60361,21782796,21782796,3985519678129927,3985600662825689,3985600664592897,3985519680882885
66,micro_tk(micro_globals) [clone .kd],2,0,146,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18654749,1492869964,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2070508,0,175457,130262,2070569,0,175025,130185,2070404,0,175397,130263,2070340,0,175077,130166,2070485,0,175402,130410,2070466,0,174975,130258,2070547,0,175439,130398,2070523,0,175180,130266,2071248,0,175637,130308,2071226,0,175559,130262,2071263,0,175702,130321,2071154,0,175607,130272,2071186,0,175550,130334,2071178,0,175578,130248,2071157,0,175558,130331,2071062,0,175726,130248,649002,9935,0,21683217,18450201,45756,21699828,21699828,3985519681796255,3985600664613648,3985600666335229,3985519684553550
67,micro_tk(micro_globals) [clone .kd],2,0,149,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18615010,1490045580,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2184660,0,173216,129281,2184604,0,173306,129355,2184748,0,173111,129265,2184689,0,173244,129380,2184189,0,173526,129217,2184144,0,173591,129230,2184152,0,173642,129200,2184120,0,173686,129277,2183996,0,174530,129320,2184056,0,174208,129244,2183993,0,174490,129310,2183975,0,174136,129222,2184628,0,174809,129246,2184641,0,174329,129247,2184623,0,174954,129267,2184632,0,174423,129243,694835,10383,0,21927304,18637108,93298,21947932,21947932,3985519685394753,3985600666379654,3985600668110088,3985519688152448
68,micro_tk(micro_globals) [clone .kd],2,0,154,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18668468,1493777212,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2128805,0,174445,130563,2128781,0,173960,130606,2128877,0,174459,130578,2128834,0,173943,130580,2129480,0,174600,130572,2129501,0,174087,130588,2129189,0,174664,130559,2129229,0,174148,130605,2129115,0,174558,130495,2129133,0,173756,130597,2129055,0,174545,130516,2129028,0,173687,130588,2129652,0,174468,130606,2129794,0,173695,130689,2129550,0,174383,130602,2129665,0,173798,130698,694851,9607,0,21611745,18203893,37442,21632554,21632554,3985519688999920,3985600668162485,3985600669889153,3985519691724215
69,micro_tk(micro_globals) [clone .kd],2,0,159,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18612042,1489973232,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,1999837,0,172774,130660,1999767,0,172660,130650,1999518,0,172790,130649,1999510,0,172526,130670,1999034,0,172837,130583,1999060,0,172480,130543,1998931,0,172777,130580,1999030,0,172459,130612,2000497,0,172945,130608,2000538,0,172692,130639,2000585,0,172946,130624,2000572,0,172649,130672,2001152,0,173083,130657,2001180,0,172657,130632,2001088,0,173109,130648,2001078,0,172760,130669,708123,10148,0,21761420,18185966,41558,21777336,21777336,3985519692828007,3985600669940670,3985600671700427,3985519695631560
70,micro_tk(micro_globals) [clone .kd],2,0,164,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18677303,1493959216,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2076605,0,172959,130534,2076571,0,173366,130606,2076691,0,173080,130528,2076676,0,173411,130589,2076830,0,172999,130400,2076860,0,173351,130476,2076913,0,173124,130414,2076921,0,173393,130469,2077261,0,173332,130449,2077317,0,173195,130513,2077189,0,173394,130371,2077218,0,173155,130415,2076268,0,173252,130493,2076300,0,173048,130505,2076339,0,173281,130491,2076429,0,173046,130507,712619,10211,0,22336334,18998082,38772,22356381,22356381,3985519696339095,3985600671747416,3985600673466753,3985519699058173
71,micro_tk(micro_globals) [clone .kd],2,0,169,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18667575,1493232060,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2136855,0,176987,130135,2136850,0,177103,130090,2136926,0,176858,130117,2136894,0,177056,130132,2136620,0,177377,129964,2136680,0,176941,130014,2136540,0,177236,130015,2136557,0,177272,130039,2137231,0,177168,130038,2137197,0,177097,130057,2137317,0,177202,130085,2137238,0,176975,130082,2137283,0,177456,130000,2137323,0,176425,130100,2137349,0,177366,130016,2137348,0,176761,130117,668389,9828,0,21967428,18869828,29510,21985797,21985797,3985519700025253,3985600673514784,3985600675236565,3985519702760254
72,micro_tk(micro_globals) [clone .kd],2,0,174,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18624547,1489685972,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2167693,0,171368,129669,2167727,0,171693,129870,2167632,0,171231,129664,2167676,0,171371,129929,2167718,0,171432,129860,2167747,0,171571,129961,2167779,0,171507,129829,2167750,0,171700,129981,2167486,0,172161,129991,2167522,0,172051,130043,2167597,0,172159,130029,2167605,0,171778,130078,2167305,0,172079,129958,2167348,0,171891,129803,2167385,0,172253,129882,2167343,0,171989,129873,618928,10333,0,21732135,18656245,72666,21747888,21747888,3985519703775764,3985600675284516,3985600676999968,3985519706488403
73,micro_tk(micro_globals) [clone .kd],2,0,179,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18623393,1489236112,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2160346,0,170398,130922,2160453,0,170469,130928,2160471,0,170386,130915,2160434,0,170498,130929,2161262,0,170509,130883,2161208,0,170599,130864,2161361,0,170524,130886,2161417,0,170676,130887,2161363,0,170732,130667,2161379,0,170349,130669,2161403,0,170764,130668,2161349,0,170333,130665,2160892,0,170614,130634,2160908,0,170254,130652,2160732,0,170697,130632,2160793,0,170345,130654,688484,9313,0,21816446,18368461,54084,21838350,21838350,3985519707306261,3985600677048560,3985600678769620,3985519710051368
74,micro_tk(micro_globals) [clone .kd],2,0,184,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18653758,1492674012,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2192279,0,174802,130720,2192291,0,174612,130705,2192213,0,174765,130664,2192183,0,174557,130669,2192238,0,174952,130658,2192342,0,174660,130557,2192181,0,175000,130648,2192210,0,174719,130584,2192147,0,173834,130361,2192144,0,173525,130356,2192002,0,173890,130366,2191990,0,173482,130354,2192535,0,174130,130344,2192550,0,173645,130317,2192445,0,174145,130333,2192466,0,173705,130317,666462,9735,0,21811612,18376703,31582,21829733,21829733,3985519710953260,3985600678822457,3985600680563627,3985519713715893
75,micro_tk(micro_globals) [clone .kd],2,0,189,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18680569,1494417132,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2065781,0,172724,130569,2065669,0,173475,130563,2065584,0,172781,130570,2065636,0,173342,130583,2065690,0,172751,130556,2065624,0,173514,130529,2065641,0,172811,130550,2065538,0,173476,130506,2065991,0,173558,130213,2065981,0,173570,130273,2065999,0,173676,130194,2066084,0,173527,130249,2066107,0,173794,130267,2066089,0,173599,130259,2065952,0,173897,130259,2065992,0,173593,130335,629673,10013,0,21110319,18055535,38935,21125443,21125443,3985519714747117,3985600680612339,3985600682326950,3985519717496299
76,micro_tk(micro_globals) [clone .kd],2,0,194,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18664536,1493146424,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2098891,0,172765,130293,2098974,0,172949,130346,2099003,0,172839,130277,2099071,0,172909,130339,2098640,0,172797,130423,2098647,0,172806,130401,2098621,0,172924,130392,2098640,0,172850,130425,2098857,0,173234,130360,2098885,0,173021,130360,2098874,0,173295,130395,2098931,0,172955,130345,2099268,0,173545,130390,2099290,0,173126,130354,2099347,0,173664,130392,2099296,0,173259,130380,695535,9193,0,21755741,18284335,35339,21777620,21777620,3985519718279977,3985600682374540,3985600684084463,3985519721002661
77,micro_tk(micro_globals) [clone .kd],2,0,199,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18673027,1494228504,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2182230,0,176555,129777,2182276,0,176300,129713,2182277,0,176589,129773,2182272,0,176234,129694,2182210,0,176214,129712,2182187,0,176031,129704,2182314,0,176445,129721,2182242,0,176122,129703,2182382,0,175841,129652,2182393,0,175498,129631,2182498,0,175869,129661,2182546,0,175430,129639,2183253,0,175657,129650,2183271,0,175570,129609,2183101,0,175843,129619,2183197,0,175683,129651,639804,10078,0,21702994,18529335,37994,21720780,21720780,3985519721869842,3985600684133335,3985600685870018,3985519724602840
78,micro_tk(micro_globals) [clone .kd],2,0,204,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18677415,1493883008,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2071078,0,170764,130335,2071139,0,170301,130301,2071215,0,170858,130340,2071148,0,170038,130285,2071654,0,170831,130364,2071565,0,170243,130330,2071778,0,170852,130364,2071703,0,170263,130334,2071447,0,170625,130184,2071410,0,170678,130126,2071512,0,170684,130260,2071448,0,170449,130144,2071124,0,170853,130321,2071061,0,170847,130140,2070822,0,170918,130324,2070856,0,170755,130136,615779,10443,0,21158951,18177380,46993,21172156,21172156,3985519725612613,3985600685916167,3985600687649324,3985519728439841
79,micro_tk(micro_globals) [clone .kd],2,0,209,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18665538,1493318304,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2114590,0,176742,130141,2114650,0,176946,130175,2114528,0,176601,130133,2114527,0,176924,130168,2115454,0,176971,130028,2115480,0,177049,130047,2115437,0,176877,130071,2115507,0,176981,130095,2114447,0,176266,130007,2114535,0,176761,130055,2114509,0,176024,130027,2114491,0,176821,130067,2114468,0,176456,129995,2114493,0,176988,130050,2114369,0,176352,129998,2114333,0,177123,130094,700873,9327,0,21741263,18522946,49013,21761807,21761807,3985519729211160,3985600687695352,3985600689413288,3985519731990237
80,micro_tk(micro_globals) [clone .kd],2,0,214,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18666873,1493666656,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2205517,0,172126,130170,2205492,0,171673,130132,2205490,0,172169,130154,2205480,0,171650,130177,2205781,0,171921,130135,2205766,0,171730,130137,2205678,0,172291,130107,2205648,0,171875,130148,2205206,0,172072,130263,2205247,0,171549,130234,2205236,0,172151,130221,2205241,0,171420,130202,2204948,0,171924,130210,2204959,0,171380,130221,2204969,0,172205,130185,2204962,0,171489,130228,653333,10046,0,21802908,18777602,66891,21821182,21821182,3985519732934101,3985600689459556,3985600691168118,3985519735681151
81,micro_tk(micro_globals) [clone .kd],2,0,219,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18686540,1494683072,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2091888,0,176819,130391,2091944,0,177005,130460,2091844,0,176769,130398,2091922,0,177066,130472,2091426,0,176897,130257,2091466,0,176994,130365,2091423,0,176825,130246,2091461,0,177093,130394,2091284,0,176761,130165,2091314,0,176734,130169,2091178,0,176785,130214,2091270,0,176774,130197,2092674,0,177087,130053,2092740,0,176934,130029,2092527,0,177019,130055,2092582,0,176987,130006,639621,10254,0,21598101,18445728,31562,21614552,21614552,3985519736678254,3985600691213705,3985600692941334,3985519739432094
82,micro_tk(micro_globals) [clone .kd],2,0,224,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18653808,1492397068,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2031261,0,177224,130045,2031177,0,177174,130100,2031317,0,177274,130029,2031231,0,177110,130108,2030776,0,177349,130022,2030774,0,177150,129985,2030845,0,177257,130023,2030790,0,176986,130048,2033518,0,177095,130190,2033461,0,176561,130194,2033531,0,177133,130166,2033391,0,176575,130225,2032901,0,177052,130168,2032967,0,176542,130042,2033116,0,176996,130148,2033127,0,176514,130086,706153,9429,0,21692116,18368433,33967,21712215,21712215,3985519740294268,3985600692987042,3985600694716835,3985519743037181
83,micro_tk(micro_globals) [clone .kd],2,0,229,40886,40886,1048576,512,49152,0,80,128,32,64,0x0,0x7e1e1c908840,16384,92741632,18615027,1489649060,0,0,16384,0,0.0,201326592.0,0.0,1048576.0,822083584.0,822083584.0,805306368.0,16777216.0,2196322,0,172234,129887,2196313,0,172142,129896,2196420,0,172177,129808,2196434,0,172050,129808,2196084,0,172260,129764,2196116,0,172105,129791,2196207,0,172518,129816,2196197,0,172201,129844,2197055,0,172623,130056,2197066,0,172154,130048,2197121,0,172593,130028,2197111,0,172130,130113,2196631,0,172738,130003,2196641,0,172255,129946,2196695,0,172869,129966,2196701,0,172334,130025,642444,9961,0,21891294,18835763,31386,21908047,21908047,3985519743958172,3985600694760849,3985600696489400,3985519746703148
