Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_VMEM,SQ_INST_LEVEL_VMEM,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_CVT,SQ_INSTS_VMEM_WR,SQ_INSTS_VMEM_RD,SQ_INSTS_SALU,SQ_INSTS_VSKIPPED,TA_TA_BUSY_sum,TA_BUFFER_WAVEFRONTS_sum,TD_TD_BUSY_sum,TD_TC_STALL_sum,TCP_GATE_EN1_sum,TCP_GATE_EN2_sum,TCP_TD_TCP_STALL_CYCLES_sum,TCP_TCR_TCP_STALL_CYCLES_sum,TCC_CYCLE[0],TCC_RW_REQ[0],TCC_HIT[0],TCC_MISS[0],TCC_CYCLE[1],TCC_RW_REQ[1],TCC_HIT[1],TCC_MISS[1],TCC_CYCLE[2],TCC_RW_REQ[2],TCC_HIT[2],TCC_MISS[2],TCC_CYCLE[3],TCC_RW_REQ[3],TCC_HIT[3],TCC_MISS[3],TCC_CYCLE[4],TCC_RW_REQ[4],TCC_HIT[4],TCC_MISS[4],TCC_CYCLE[5],TCC_RW_REQ[5],TCC_HIT[5],TCC_MISS[5],TCC_CYCLE[6],TCC_RW_REQ[6],TCC_HIT[6],TCC_MISS[6],TCC_CYCLE[7],TCC_RW_REQ[7],TCC_HIT[7],TCC_MISS[7],TCC_CYCLE[8],TCC_RW_REQ[8],TCC_HIT[8],TCC_MISS[8],TCC_CYCLE[9],TCC_RW_REQ[9],TCC_HIT[9],TCC_MISS[9],TCC_CYCLE[10],TCC_RW_REQ[10],TCC_HIT[10],TCC_MISS[10],TCC_CYCLE[11],TCC_RW_REQ[11],TCC_HIT[11],TCC_MISS[11],TCC_CYCLE[12],TCC_RW_REQ[12],TCC_HIT[12],TCC_MISS[12],TCC_CYCLE[13],TCC_RW_REQ[13],TCC_HIT[13],TCC_MISS[13],TCC_CYCLE[14],TCC_RW_REQ[14],TCC_HIT[14],TCC_MISS[14],TCC_CYCLE[15],TCC_RW_REQ[15],TCC_HIT[15],TCC_MISS[15],CPC_CPC_STAT_BUSY,CPC_CPC_STAT_IDLE,CPF_CPF_STAT_BUSY,CPF_CPF_STAT_STALL,SPI_CSN_WINDOW_VALID,SPI_CSN_BUSY,GRBM_SPI_BUSY,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
44,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,100,41627,41627,303104,256,64000,0,128,352,112,64,0x0,0x719db6817980,13601792,81486414,6517341640,56832,265216,13336576,14252800,0,330840089.0,13601792.0,442563078.0,223344547.0,632208974.0,451416287.0,1167312.0,4607763.0,16765164,4658272,3747899,910404,16765164,4658256,3747746,910519,16765164,4658112,3747547,910584,16765164,4658096,3747446,910691,16765164,4658240,3747929,910325,16765164,4658240,3747897,910343,16765164,4658304,3747733,910593,16765164,4658448,3747798,910670,16765164,4658272,3747847,910456,16765164,4658256,3747775,910487,16765164,4658112,3747633,910498,16765164,4658096,3747555,910586,16765164,4658240,3747887,910365,16765164,4658240,3747781,910460,16765164,4658304,3747743,910582,16765164,4658448,3747807,910659,16765164,0,16765164,616,67060656,66491790,16626038,3985537312784979,3985600623870527,3985600625234781,3985537315248700
45,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,104,41627,41627,303104,256,64000,0,128,352,112,64,0x0,0x719db6817980,13601792,82693031,6613764500,56832,265216,13336576,14252800,0,333133008.0,13601792.0,447165961.0,227941375.0,633790312.0,456064634.0,1176570.0,3881913.0,16808347,4658432,3760667,897796,16808347,4658256,3760386,897879,16808347,4658112,3760242,897879,16808347,4658096,3760120,897999,16808347,4658240,3760578,897684,16808347,4658240,3760390,897869,16808347,4658304,3760473,897848,16808347,4658288,3760295,898012,16808347,4658432,3760618,897845,16808347,4658256,3760356,897907,16808347,4658112,3760196,897925,16808347,4658096,3760057,898064,16808347,4658240,3760522,897739,16808347,4658240,3760385,897875,16808347,4658304,3760457,897863,16808347,4658288,3760298,898006,16808347,0,16808347,77,67233388,66658248,16667490,3985537316383406,3985600625275481,3985600626629559,3985537318893716
46,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>) [clone .kd]",2,0,107,41627,41627,8388608,256,0,0,12,4,16,64,0x0,0x719dfcd2ed00,393216,9945949,795628852,0,393216,0,1310720,0,23616101.0,0.0,23892608.0,23490792.0,25150708.0,23914161.0,0.0,17065401.0,768931,393616,328068,65548,768931,393536,327992,65544,768931,393776,328224,65577,768931,393536,327992,65572,768931,393216,327680,65536,768931,393216,327680,65536,768931,393216,327680,65541,768931,393216,327680,65536,768931,393616,328068,65548,768931,393536,327992,65544,768931,393776,328224,65578,768931,393536,327992,65573,768931,393216,327680,65536,768931,393216,327680,65536,768931,393216,327680,65540,768931,393216,327680,65536,768931,0,768931,78,3075724,2600142,654429,3985537323404162,3985600629947325,3985600629991270,3985537323976437
47,micro_tk(micro_globals) [clone .kd],2,0,108,41627,41627,1048576,512,49152,0,80,128,32,64,0x0,0x71d604008840,13631488,147668644,11811670728,32768,1048576,12582912,35160064,0,527222725.0,12582912.0,639314401.0,426604029.0,816518348.0,654223030.0,2551320.0,1246708.0,22403868,6555520,4434273,2121265,22403868,6556240,4434878,2121400,22403868,6555520,4434238,2121294,22403868,6555520,4434065,2121467,22403868,6555520,4434910,2120634,22403868,6555120,4434458,2120670,22403868,6555200,4434611,2120608,22403868,6555200,4434546,2120681,22403868,6555520,4434100,2121439,22403868,6556240,4434849,2121425,22403868,6555520,4434098,2121434,22403868,6555520,4434183,2121349,22403868,6555520,4433381,2122166,22403868,6555120,4433109,2122021,22403868,6555200,4432965,2122253,22403868,6555200,4433073,2122150,22403868,0,22403868,8750,89615472,85901990,21478384,3985537324304382,3985600630293997,3985600631913667,3985537326805397
48,micro_tk(micro_globals) [clone .kd],2,0,110,41627,41627,1048576,512,49152,0,80,128,32,64,0x0,0x71d604008840,13631488,143566785,11483311916,32768,1048576,12582912,35160064,0,517488276.0,12582912.0,631180962.0,418363046.0,804983664.0,646092979.0,2547058.0,867131.0,21359963,6555520,4337176,2218356,21359963,6555520,4337074,2218470,21359963,6555520,4337167,2218359,21359963,6555760,4337423,2218344,21359963,6555520,4337002,2218523,21359963,6555120,4336716,2218404,21359963,6555200,4336552,2218656,21359963,6555200,4336545,2218665,21359963,6555520,4337118,2218416,21359963,6555520,4337136,2218404,21359963,6555520,4337236,2218291,21359963,6555760,4337482,2218283,21359963,6555520,4337233,2218292,21359963,6555120,4336893,2218228,21359963,6555200,4336927,2218280,21359963,6555200,4337015,2218195,21359963,0,21359963,77,85439852,84687806,21174946,3985537327617798,3985600631947319,3985600633798972,3985537330356274
49,micro_tk(micro_globals) [clone .kd],2,0,112,41627,41627,1048576,512,49152,0,80,128,32,64,0x0,0x71d604008840,13631488,151112203,12087251548,32768,1048576,12582912,35160064,0,540424249.0,12582912.0,655321983.0,442494481.0,828050256.0,670217346.0,2541870.0,1081229.0,21937586,6555520,4373267,2182263,21937586,6555760,4373518,2182266,21937586,6555520,4373476,2182050,21937586,6555520,4373383,2182145,21937586,6555520,4373572,2181953,21937586,6555120,4373130,2181990,21937586,6555200,4373173,2182035,21937586,6555200,4373051,2182159,21937586,6555520,4371353,2184179,21937586,6555760,4371765,2184016,21937586,6555520,4371570,2183958,21937586,6555520,4371625,2183900,21937586,6555520,4371725,2183800,21937586,6555120,4371360,2183761,21937586,6555200,4371360,2183847,21937586,6555200,4371414,2183796,21937586,0,21937586,77,87750344,87115845,21782029,3985537331332898,3985600633829616,3985600635812823,3985537333954882
50,micro_tk(micro_globals) [clone .kd],2,0,114,41627,41627,1048576,512,49152,0,80,128,32,64,0x0,0x71d604008840,13631488,148216257,11855583420,32768,1048576,12582912,35160064,0,530978005.0,12582912.0,646229608.0,433358093.0,819305584.0,661151279.0,2544789.0,804150.0,21706017,6555520,4301991,2253539,21706017,6555520,4302012,2253530,21706017,6555520,4302004,2253522,21706017,6555760,4302250,2253517,21706017,6555520,4301845,2253680,21706017,6555120,4301514,2253606,21706017,6555200,4301654,2253554,21706017,6555200,4301669,2253541,21706017,6555520,4302015,2253518,21706017,6555520,4302045,2253494,21706017,6555520,4302177,2253350,21706017,6555760,4302398,2253367,21706017,6555520,4301899,2253626,21706017,6555120,4301612,2253509,21706017,6555200,4301691,2253516,21706017,6555200,4301771,2253439,21706017,0,21706017,77,86824068,86195356,21551868,3985537334875232,3985600635840784,3985600637666999,3985537337556965
51,micro_tk(micro_globals) [clone .kd],2,0,116,41627,41627,1048576,512,49152,0,80,128,32,64,0x0,0x71d604008840,13631488,149268918,11939864124,32768,1048576,12582912,35160064,0,530182539.0,12582912.0,646210602.0,433376485.0,818759157.0,661124154.0,2544773.0,4567694.0,21688070,6555520,4390668,2164863,21688070,6555520,4390668,2164875,21688070,6555520,4390889,2164637,21688070,6555520,4390890,2164635,21688070,6555520,4391057,2164468,21688070,6555360,4390880,2164480,21688070,6555200,4390926,2164282,21688070,6555200,4390866,2164344,21688070,6555520,4390660,2164869,21688070,6555520,4390741,2164799,21688070,6555520,4390705,2164821,21688070,6555520,4390824,2164701,21688070,6555520,4390649,2164876,21688070,6555360,4390479,2164882,21688070,6555200,4390302,2164905,21688070,6555200,4390276,2164934,21688070,0,21688070,77,86752280,86137858,21537635,3985537338470866,3985600637695201,3985600639507035,3985537341125638
52,micro_tk(micro_globals) [clone .kd],2,0,118,41627,41627,1048576,512,49152,0,80,128,32,64,0x0,0x71d604008840,13631488,144679991,11572668884,32768,1048576,12582912,35160064,0,522046407.0,12582912.0,635789388.0,422995254.0,808770263.0,650687593.0,2524287.0,909568.0,21386435,6555520,4331873,2223655,21386435,6555520,4331967,2223577,21386435,6555520,4331797,2223729,21386435,6555520,4331811,2223714,21386435,6555520,4331432,2224093,21386435,6555120,4331032,2224088,21386435,6555200,4331137,2224071,21386435,6555440,4331461,2223989,21386435,6555520,4331137,2224393,21386435,6555520,4331111,2224430,21386435,6555520,4331182,2224344,21386435,6555520,4331232,2224293,21386435,6555520,4330369,2225156,21386435,6555120,4330061,2225060,21386435,6555200,4330216,2224991,21386435,6555440,4330387,2225063,21386435,0,21386435,77,85545740,85086373,21274716,3985537341825513,3985600639532472,3985600641332609,3985537344504582
53,micro_tk(micro_globals) [clone .kd],2,0,120,41627,41627,1048576,512,49152,0,80,128,32,64,0x0,0x71d604008840,13631488,146695273,11733783476,32768,1048576,12582912,35160064,0,526037015.0,12582912.0,639439725.0,426603161.0,814818752.0,654342572.0,2542536.0,875065.0,21607523,6555520,4405917,2149612,21607523,6555520,4406099,2149446,21607523,6555520,4405769,2149758,21607523,6555520,4405933,2149595,21607523,6555520,4405954,2149571,21607523,6555360,4405792,2149568,21607523,6555200,4405610,2149598,21607523,6555200,4405608,2149602,21607523,6555520,4405964,2149567,21607523,6555520,4405953,2149586,21607523,6555520,4405832,2149698,21607523,6555520,4405846,2149679,21607523,6555520,4406666,2148859,21607523,6555360,4406497,2148864,21607523,6555200,4406536,2148671,21607523,6555200,4406451,2148759,21607523,0,21607523,77,86430092,85723068,21433659,3985537345452883,3985600641360130,3985600643160106,3985537348180944
54,micro_tk(micro_globals) [clone .kd],2,0,122,41627,41627,1048576,512,49152,0,80,128,32,64,0x0,0x71d604008840,13631488,145809391,11663018484,32768,1048576,12582912,35160064,0,523526325.0,12582912.0,638105045.0,425158418.0,810558489.0,653043027.0,2565227.0,928734.0,21475886,6555520,4436309,2119222,21475886,6555520,4436329,2119214,21475886,6555520,4436156,2119370,21475886,6555520,4436152,2119373,21475886,6555520,4437211,2118314,21475886,6555120,4436810,2118310,21475886,6555200,4436736,2118472,21475886,6555440,4436879,2118571,21475886,6555520,4434408,2121123,21475886,6555520,4434459,2121081,21475886,6555520,4434178,2121348,21475886,6555520,4434170,2121355,21475886,6555520,4435069,2120456,21475886,6555120,4434698,2120423,21475886,6555200,4434757,2120450,21475886,6555440,4434944,2120506,21475886,0,21475886,77,85903544,85274608,21321775,3985537348888539,3985600643187266,3985600644989526,3985537351576832
55,micro_tk(micro_globals) [clone .kd],2,0,124,41627,41627,1048576,512,49152,0,80,128,32,64,0x0,0x71d604008840,13631488,144768832,11579708628,32768,1048576,12582912,35160064,0,522290212.0,12582912.0,641237324.0,428291204.0,816291876.0,656143341.0,2565432.0,1039676.0,21763868,6555520,4490744,2064784,21763868,6555760,4491014,2064768,21763868,6555520,4490606,2064920,21763868,6555520,4490659,2064868,21763868,6555520,4489779,2065746,21763868,6555120,4489501,2065619,21763868,6555200,4489422,2065786,21763868,6555200,4489496,2065714,21763868,6555520,4488783,2066748,21763868,6555760,4488936,2066844,21763868,6555520,4488756,2066770,21763868,6555520,4488799,2066726,21763868,6555520,4488835,2066690,21763868,6555120,4488417,2066704,21763868,6555200,4488247,2066960,21763868,6555200,4488292,2066918,21763868,0,21763868,77,87055472,85878117,21472462,3985537352237288,3985600645014883,3985600646807289,3985537354933933
56,micro_tk(micro_globals) [clone .kd],2,0,126,41627,41627,1048576,512,49152,0,80,128,32,64,0x0,0x71d604008840,13631488,145303171,11622551808,32768,1048576,12582912,35160064,0,523217511.0,12582912.0,639736793.0,426922780.0,811894576.0,654630766.0,2529401.0,906702.0,21476776,6555520,4386363,2169166,21476776,6555520,4386394,2169149,21476776,6555520,4386602,2168924,21476776,6555760,4386795,2168972,21476776,6555520,4386717,2168808,21476776,6555120,4386327,2168793,21476776,6555200,4386394,2168814,21476776,6555200,4386432,2168778,21476776,6555520,4386301,2169229,21476776,6555520,4386311,2169229,21476776,6555520,4386441,2169087,21476776,6555760,4386633,2169132,21476776,6555520,4386036,2169489,21476776,6555120,4385708,2169413,21476776,6555200,4385780,2169427,21476776,6555200,4385765,2169445,21476776,0,21476776,77,85907104,85415266,21356820,3985537355832301,3985600646832566,3985600648614836,3985537358494645
57,micro_tk(micro_globals) [clone .kd],2,0,128,41627,41627,1048576,512,49152,0,80,128,32,64,0x0,0x71d604008840,13631488,138935420,11113284576,32768,1048576,12582912,35160064,0,502565487.0,12582912.0,615632668.0,402793858.0,788960390.0,630542519.0,2543588.0,892163.0,20890996,6555520,4444589,2110940,20890996,6555760,4444951,2110834,20890996,6555520,4444761,2110765,20890996,6555520,4444763,2110762,20890996,6555520,4445754,2109771,20890996,6555120,4445457,2109663,20890996,6555200,4445471,2109737,20890996,6555200,4445550,2109660,20890996,6555520,4444554,2110977,20890996,6555760,4444786,2110994,20890996,6555520,4444694,2110832,20890996,6555520,4444611,2110914,20890996,6555520,4444447,2111078,20890996,6555120,4444021,2111100,20890996,6555200,4444182,2111025,20890996,6555200,4444149,2111061,20890996,0,20890996,77,83563984,83001110,20753125,3985537359537556,3985600648639873,3985600650403756,3985537362251737
58,micro_tk(micro_globals) [clone .kd],2,0,130,41627,41627,1048576,512,49152,0,80,128,32,64,0x0,0x71d604008840,13631488,145398675,11629833320,32768,1048576,12582912,35160064,0,522935558.0,12582912.0,637012931.0,424132626.0,814351525.0,651956174.0,2558988.0,1031982.0,21568154,6555520,4379464,2176064,21568154,6555520,4379366,2176178,21568154,6555520,4379517,2176009,21568154,6555760,4379656,2176109,21568154,6555520,4379290,2176235,21568154,6555120,4378893,2176227,21568154,6555200,4379281,2175927,21568154,6555200,4379157,2176053,21568154,6555520,4379744,2175785,21568154,6555520,4379800,2175740,21568154,6555520,4379906,2175620,21568154,6555760,4380179,2175586,21568154,6555520,4379344,2176181,21568154,6555120,4378853,2176268,21568154,6555200,4379060,2176147,21568154,6555200,4379109,2176101,21568154,0,21568154,77,86272616,85673864,21421475,3985537363066240,3985600650426710,3985600652185786,3985537365767612
59,micro_tk(micro_globals) [clone .kd],2,0,132,41627,41627,1048576,512,49152,0,80,128,32,64,0x0,0x71d604008840,13631488,148275988,11860274996,32768,1048576,12582912,35160064,0,531163826.0,12582912.0,645574946.0,432821733.0,818222875.0,660496450.0,2522896.0,896572.0,21691202,6555520,4277046,2278482,21691202,6555520,4276910,2278634,21691202,6555520,4276861,2278665,21691202,6555520,4276713,2278813,21691202,6555520,4276685,2278840,21691202,6555360,4276431,2278929,21691202,6555200,4276348,2278861,21691202,6555200,4276305,2278905,21691202,6555520,4276629,2278902,21691202,6555520,4276601,2278939,21691202,6555520,4276615,2278911,21691202,6555520,4276486,2279039,21691202,6555520,4276632,2278893,21691202,6555360,4276380,2278981,21691202,6555200,4276356,2278851,21691202,6555200,4276187,2279023,21691202,0,21691202,77,86764808,86081386,21523431,3985537366671989,3985600652206217,3985600653950270,3985537369357297
60,micro_tk(micro_globals) [clone .kd],2,0,134,41627,41627,1048576,512,49152,0,80,128,32,64,0x0,0x71d604008840,13631488,148304483,11862513872,32768,1048576,12582912,35160064,0,530695559.0,12582912.0,644283147.0,431453459.0,819719226.0,659202261.0,2532057.0,917101.0,21745354,6555520,4378423,2177106,21745354,6555520,4378444,2177101,21745354,6555520,4378354,2177172,21745354,6555520,4378347,2177178,21745354,6555520,4377940,2177585,21745354,6555120,4377626,2177494,21745354,6555200,4377707,2177501,21745354,6555440,4377962,2177488,21745354,6555520,4377370,2178160,21745354,6555520,4377247,2178292,21745354,6555520,4377488,2178038,21745354,6555520,4377467,2178058,21745354,6555520,4377812,2177713,21745354,6555120,4377419,2177702,21745354,6555200,4377470,2177737,21745354,6555440,4377747,2177703,21745354,0,21745354,77,86981416,86238878,21562644,3985537370338807,3985600653971462,3985600655721084,3985537373034470
61,micro_tk(micro_globals) [clone .kd],2,0,136,41627,41627,1048576,512,49152,0,80,128,32,64,0x0,0x71d604008840,13631488,148217117,11855383552,32768,1048576,12582912,35160064,0,529746230.0,12582912.0,643835501.0,431053480.0,815934965.0,658729697.0,2527392.0,1000799.0,21603365,6555520,4257385,2298146,21603365,6555520,4257474,2298068,21603365,6555520,4257259,2298267,21603365,6555520,4257310,2298216,21603365,6555520,4257108,2298417,21603365,6555360,4256954,2298406,21603365,6555200,4256887,2298321,21603365,6555200,4256988,2298222,21603365,6555520,4256301,2299229,21603365,6555520,4256237,2299304,21603365,6555520,4256293,2299233,21603365,6555520,4256156,2299369,21603365,6555520,4256396,2299129,21603365,6555360,4256292,2299069,21603365,6555200,4256120,2299087,21603365,6555200,4256060,2299150,21603365,0,21603365,77,86413460,85840547,21462953,3985537373850817,3985600655741955,3985600657509203,3985537376544998
62,micro_tk(micro_globals) [clone .kd],2,0,138,41627,41627,1048576,512,49152,0,80,128,32,64,0x0,0x71d604008840,13631488,138984754,11117308608,32768,1048576,12582912,35160064,0,502026586.0,12582912.0,615236471.0,402319849.0,789836582.0,630142738.0,2573413.0,1176657.0,20954969,6555520,4481296,2074233,20954969,6555520,4481266,2074278,20954969,6555520,4481316,2074210,20954969,6555520,4481311,2074216,20954969,6555520,4482428,2073097,20954969,6555120,4482058,2073062,20954969,6555200,4482040,2073168,20954969,6555440,4482229,2073221,20954969,6555520,4482349,2073183,20954969,6555520,4482298,2073242,20954969,6555520,4482383,2073144,20954969,6555520,4482332,2073193,20954969,6555520,4481190,2074335,20954969,6555120,4480856,2074265,20954969,6555200,4480868,2074339,20954969,6555440,4481067,2074383,20954969,0,20954969,77,83819876,83093333,20776453,3985537377598154,3985600657530314,3985600659265635,3985537380335469
63,micro_tk(micro_globals) [clone .kd],2,0,140,41627,41627,1048576,512,49152,0,80,128,32,64,0x0,0x71d604008840,13631488,145859474,11666871332,32768,1048576,12582912,35160064,0,523699855.0,12582912.0,637806169.0,424966797.0,811209231.0,652737304.0,2552686.0,1458849.0,21512802,6555520,4317366,2238166,21512802,6555760,4317580,2238202,21512802,6555520,4317304,2238222,21512802,6555520,4317370,2238156,21512802,6555520,4317110,2238415,21512802,6555120,4316746,2238374,21512802,6555200,4317041,2238167,21512802,6555200,4316975,2238235,21512802,6555520,4317901,2237631,21512802,6555760,4318208,2237573,21512802,6555520,4317901,2237625,21512802,6555520,4318022,2237503,21512802,6555520,4317408,2238117,21512802,6555120,4317075,2238046,21512802,6555200,4316965,2238242,21512802,6555200,4317034,2238176,21512802,0,21512802,77,86051208,85343114,21338923,3985537381051427,3985600659285504,3985600661041015,3985537383741182
64,micro_tk(micro_globals) [clone .kd],2,0,142,41627,41627,1048576,512,49152,0,80,128,32,64,0x0,0x71d604008840,13631488,147830330,11824609888,32768,1048576,12582912,35160064,0,530898156.0,12582912.0,645065349.0,432236759.0,818512599.0,659971595.0,2537127.0,822613.0,21619492,6555520,4421111,2134420,21619492,6555520,4421161,2134381,21619492,6555520,4421048,2134478,21619492,6555760,4421259,2134509,21619492,6555520,4421892,2133633,21619492,6555120,4421617,2133503,21619492,6555200,4421577,2133631,21619492,6555200,4421567,2133643,21619492,6555520,4421309,2134222,21619492,6555520,4421213,2134326,21619492,6555520,4421411,2134119,21619492,6555760,4421614,2134151,21619492,6555520,4419641,2135884,21619492,6555120,4419237,2135884,21619492,6555200,4419126,2136081,21619492,6555200,4419156,2136054,21619492,0,21619492,77,86477968,86111890,21530933,3985537384698817,3985600661061525,3985600662805619,3985537387358407
65,micro_tk(micro_globals) [clone .kd],2,0,144,41627,41627,1048576,512,49152,0,80,128,32,64,0x0,0x71d604008840,13631488,147924588,11832052468,32768,1048576,12582912,35160064,0,532642716.0,12582912.0,647121788.0,434223238.0,823794721.0,662030958.0,2551699.0,1016229.0,21856556,6555520,4442785,2112744,21856556,6555760,4442955,2112829,21856556,6555520,4442888,2112638,21856556,6555520,4442821,2112704,21856556,6555520,4442972,2112553,21856556,6555120,4442604,2112516,21856556,6555200,4443038,2112170,21856556,6555200,4443123,2112087,21856556,6555520,4442666,2112865,21856556,6555760,4442854,2112927,21856556,6555520,4442770,2112756,21856556,6555520,4442742,2112783,21856556,6555520,4442417,2113108,21856556,6555120,4441984,2113137,21856556,6555200,4442186,2113021,21856556,6555200,4442098,2113112,21856556,0,21856556,77,87426224,86667895,21670008,3985537388374448,3985600662825689,3985600664592897,3985537391058214
66,micro_tk(micro_globals) [clone .kd],2,0,146,41627,41627,1048576,512,49152,0,80,128,32,64,0x0,0x71d604008840,13631488,146979936,11756665380,32768,1048576,12582912,35160064,0,526491418.0,12582912.0,641486876.0,428615596.0,816423480.0,656429917.0,2554330.0,902929.0,21649350,6555520,4361326,2194203,21649350,6555520,4361284,2194259,21649350,6555520,4361236,2194290,21649350,6555760,4361468,2194301,21649350,6555520,4361488,2194037,21649350,6555120,4361079,2194041,21649350,6555200,4361176,2194032,21649350,6555200,4361226,2193984,21649350,6555520,4361791,2193738,21649350,6555520,4361841,2193699,21649350,6555520,4361698,2193830,21649350,6555760,4362025,2193740,21649350,6555520,4361243,2194282,21649350,6555120,4360808,2194313,21649350,6555200,4360955,2194253,21649350,6555200,4360969,2194241,21649350,0,21649350,77,86597400,85892033,21476849,3985537391881811,3985600664613648,3985600666335229,3985537394581230
67,micro_tk(micro_globals) [clone .kd],2,0,149,41627,41627,1048576,512,49152,0,80,128,32,64,0x0,0x71d604008840,13631488,139266984,11139343140,32768,1048576,12582912,35160064,0,501542335.0,12582912.0,615992605.0,403199764.0,790873434.0,630896800.0,2556821.0,929656.0,20926997,6555520,4304754,2250776,20926997,6555520,4304679,2250864,20926997,6555520,4304746,2250780,20926997,6555520,4304789,2250737,20926997,6555520,4303944,2251581,20926997,6555360,4303758,2251602,20926997,6555200,4303626,2251582,20926997,6555200,4303610,2251600,20926997,6555520,4304289,2251239,20926997,6555520,4304336,2251205,20926997,6555520,4304153,2251373,20926997,6555520,4304186,2251339,20926997,6555520,4305040,2250485,20926997,6555360,4304964,2250397,20926997,6555200,4304690,2250517,20926997,6555200,4304650,2250560,20926997,0,20926997,75,83707988,83202508,20803724,3985537395658312,3985600666379654,3985600668110088,3985537398339834
68,micro_tk(micro_globals) [clone .kd],2,0,154,41627,41627,1048576,512,49152,0,80,128,32,64,0x0,0x71d604008840,13631488,145527801,11640500776,32768,1048576,12582912,35160064,0,522774740.0,12582912.0,635540727.0,422736872.0,811792231.0,650459642.0,2537200.0,917691.0,21472232,6555520,4396570,2158959,21472232,6555520,4396498,2159047,21472232,6555520,4396288,2159238,21472232,6555520,4396251,2159275,21472232,6555520,4396146,2159379,21472232,6555120,4395695,2159425,21472232,6555200,4395898,2159310,21472232,6555440,4396101,2159349,21472232,6555520,4395151,2160380,21472232,6555520,4395084,2160456,21472232,6555520,4395544,2159982,21472232,6555520,4395405,2160120,21472232,6555520,4394734,2160791,21472232,6555120,4394260,2160861,21472232,6555200,4394300,2160907,21472232,6555440,4394482,2160968,21472232,0,21472232,77,85888928,85404462,21354296,3985537399119386,3985600668162485,3985600669889153,3985537401769913
69,micro_tk(micro_globals) [clone .kd],2,0,159,41627,41627,1048576,512,49152,0,80,128,32,64,0x0,0x71d604008840,13631488,147316816,11783614596,32768,1048576,12582912,35160064,0,527695700.0,12582912.0,643110715.0,430243315.0,814193102.0,658014734.0,2552325.0,996817.0,21586440,6555520,4434327,2121202,21586440,6555520,4434158,2121386,21586440,6555520,4434152,2121374,21586440,6555520,4434041,2121484,21586440,6555520,4434122,2121403,21586440,6555360,4434087,2121273,21586440,6555200,4433763,2121445,21586440,6555200,4433763,2121447,21586440,6555520,4432717,2122815,21586440,6555520,4432682,2122859,21586440,6555520,4432734,2122792,21586440,6555520,4432672,2122853,21586440,6555520,4433963,2121562,21586440,6555360,4433945,2121416,21586440,6555200,4433756,2121451,21586440,6555200,4433846,2121364,21586440,0,21586440,0,86345760,85657224,21417742,3985537402838171,3985600669940670,3985600671700427,3985537405490230
