Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
191,__amd_rocclr_copyBuffer.kd,2,0,365,44344,44344,512,512,0,0,16,0,32,64,0x0,0x75b48151ba80,3985600753009069,3985600753017188,3985600753021354,3985600753021287
192,__amd_rocclr_fillBufferAligned.kd,2,0,367,44344,44344,256,256,0,0,12,4,48,64,0x0,0x75b48151ba00,3985600753040095,3985600753054363,3985600753056486,3985600753056780
193,__amd_rocclr_fillBufferAligned.kd,2,0,368,44344,44344,256,256,0,0,12,4,48,64,0x0,0x75b48151ba00,3985600753051151,3985600753060332,3985600753061814,3985600753062208
194,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,369,44344,44344,256,256,0,0,8,0,16,64,0x0,0x757c64121100,3985600753057311,3985600753074753,3985600753076596,3985600753077330
195,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::wrapped_partition_config<rocprim::default_config, (rocprim::detail::partition_subalgo)5, long, rocprim::empty_type>, hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::empty_type) [clone .kd]",2,0,370,44344,44344,512,512,29184,0,52,4,48,64,0x0,0x757bc868f040,3985600753073284,3985600753084127,3985600753086611,3985600753086694
196,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,371,44344,44344,256,256,0,0,8,0,32,64,0x0,0x757bc868b900,3985600753086674,3985600753100111,3985600753101993,3985600753102107
197,__amd_rocclr_copyBuffer.kd,2,0,372,44344,44344,512,512,0,0,16,0,32,64,0x0,0x75b48151ba80,3985600753104260,3985600753112729,3985600753116255,3985600753116418
198,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,374,44344,44344,1024,128,0,0,20,4,64,64,0x0,0x757c6546ecc0,3985600753137269,3985600753145377,3985600753149904,3985600753149977
199,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,375,44344,44344,512,512,2560,48,28,4,80,64,0x0,0x757c64218380,3985600753145160,3985600753153550,3985600753157836,3985600753157779
200,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,376,44344,44344,256,256,0,0,12,4,32,64,0x0,0x759c7b8557c0,3985600753165781,3985600753173138,3985600753174981,3985600753176066
201,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,377,44344,44344,256,256,0,0,24,0,32,64,0x0,0x757bc9469a40,3985600753173833,3985600753181190,3985600753183394,3985600753183347
202,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,378,44344,44344,256,256,0,0,40,0,32,64,0x0,0x757bc9469840,3985600753185620,3985600753199698,3985600753201741,3985600753201794
203,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,379,44344,44344,256,256,0,0,36,4,80,64,0x0,0x757bc8e47fc0,3985600753199741,3985600753207028,3985600753209031,3985600753209115
204,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,380,44344,44344,256,256,0,0,24,0,32,64,0x0,0x757bc9469a40,3985600753209205,3985600753223373,3985600753225416,3985600753225699
205,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,381,44344,44344,256,256,0,0,36,4,80,64,0x0,0x757bc8a53a80,3985600753224708,3985600753239116,3985600753241119,3985600753241162
206,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,382,44344,44344,256,256,512,0,8,0,32,64,0x0,0x757bc868eec0,3985600753240591,3985600753253697,3985600753255580,3985600753255794
207,__amd_rocclr_copyBuffer.kd,2,0,383,44344,44344,512,512,0,0,16,0,32,64,0x0,0x75b48151ba80,3985600753253300,3985600753261068,3985600753264994,3985600753265108
208,__amd_rocclr_fillBufferAligned.kd,2,0,385,44344,44344,256,256,0,0,12,4,48,64,0x0,0x75b48151ba00,3985600753277255,3985600753287908,3985600753289871,3985600753301672
209,__amd_rocclr_fillBufferAligned.kd,2,0,386,44344,44344,256,256,0,0,12,4,48,64,0x0,0x75b48151ba00,3985600753286379,3985600753293676,3985600753295118,3985600753318336
210,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,387,44344,44344,256,256,0,0,8,0,16,64,0x0,0x757c64121100,3985600753292458,3985600753308218,3985600753310101,3985600753311787
211,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::wrapped_partition_config<rocprim::default_config, (rocprim::detail::partition_subalgo)5, long, rocprim::empty_type>, hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::empty_type) [clone .kd]",2,0,388,44344,44344,512,512,29184,0,52,4,48,64,0x0,0x757bc868f040,3985600753309183,3985600753328848,3985600753331372,3985600753331446
212,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,389,44344,44344,256,256,0,0,8,0,32,64,0x0,0x757bc868b900,3985600753327650,3985600753336460,3985600753338382,3985600753338316
213,__amd_rocclr_copyBuffer.kd,2,0,390,44344,44344,512,512,0,0,16,0,32,64,0x0,0x75b48151ba80,3985600753341120,3985600753350120,3985600753353885,3985600753353829
214,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,392,44344,44344,1024,128,0,0,20,4,64,64,0x0,0x757c6546ecc0,3985600753375931,3985600753383289,3985600753387415,3985600753387528
215,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,393,44344,44344,512,512,2560,48,28,4,80,64,0x0,0x757c64218380,3985600753383402,3985600753391060,3985600753395547,3985600753395761
216,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,394,44344,44344,256,256,0,0,12,4,32,64,0x0,0x759c7b8557c0,3985600753405585,3985600753412972,3985600753414895,3985600753415800
217,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,395,44344,44344,256,256,0,0,24,0,32,64,0x0,0x757bc9469a40,3985600753413647,3985600753420984,3985600753423308,3985600753424163
218,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,396,44344,44344,256,256,0,0,40,0,32,64,0x0,0x757bc9469840,3985600753421619,3985600753430879,3985600753432962,3985600753434388
219,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,397,44344,44344,256,256,0,0,36,4,80,64,0x0,0x757bc8e47fc0,3985600753430872,3985600753439852,3985600753441935,3985600753442109
220,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,398,44344,44344,256,256,0,0,24,0,32,64,0x0,0x757bc9469a40,3985600753441558,3985600753455876,3985600753458079,3985600753458513
221,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,399,44344,44344,256,256,0,0,36,4,80,64,0x0,0x757bc8a53a80,3985600753457612,3985600753471098,3985600753473261,3985600753473586
222,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,400,44344,44344,256,256,512,0,8,0,32,64,0x0,0x757bc868eec0,3985600753472584,3985600753487162,3985600753489085,3985600753489269
223,__amd_rocclr_copyBuffer.kd,2,0,401,44344,44344,512,512,0,0,16,0,32,64,0x0,0x75b48151ba80,3985600753485824,3985600753494132,3985600753497137,3985600753497461
224,__amd_rocclr_fillBufferAligned.kd,2,0,403,44344,44344,256,256,0,0,12,4,48,64,0x0,0x75b48151ba00,3985600753512143,3985600753525979,3985600753527702,3985600753527605
225,__amd_rocclr_fillBufferAligned.kd,2,0,404,44344,44344,256,256,0,0,12,4,48,64,0x0,0x75b48151ba00,3985600753522828,3985600753531668,3985600753533150,3985600753533063
226,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,405,44344,44344,256,256,0,0,8,0,16,64,0x0,0x757c64121100,3985600753528357,3985600753536875,3985600753538798,3985600753539213
227,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::wrapped_partition_config<rocprim::default_config, (rocprim::detail::partition_subalgo)5, long, rocprim::empty_type>, hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::empty_type) [clone .kd]",2,0,406,44344,44344,512,512,29184,0,52,4,48,64,0x0,0x757bc868f040,3985600753535337,3985600753548452,3985600753551257,3985600753551350
228,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,407,44344,44344,256,256,0,0,8,0,32,64,0x0,0x757bc868b900,3985600753551020,3985600753564997,3985600753566960,3985600753567034
229,__amd_rocclr_copyBuffer.kd,2,0,408,44344,44344,512,512,0,0,16,0,32,64,0x0,0x75b48151ba80,3985600753569688,3985600753579258,3985600753582463,3985600753582847
