Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_LDS,SQ_INST_LEVEL_LDS,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_TRANS_F32,SQ_INSTS_VALU_ADD_F64,SQ_INSTS_VALU_MUL_F64,SQ_INSTS_VALU_FMA_F64,SQ_INSTS_VALU_TRANS_F64,TA_BUFFER_COALESCED_READ_CYCLES_sum,TA_BUFFER_COALESCED_WRITE_CYCLES_sum,TD_COALESCABLE_WAVEFRONT_sum,TCP_TOTAL_ATOMIC_WITH_RET_sum,TCP_TOTAL_ATOMIC_WITHOUT_RET_sum,TCP_TOTAL_WRITEBACK_INVALIDATES_sum,TCP_TOTAL_CACHE_ACCESSES_sum,TCC_EA0_ATOMIC[0],TCC_EA0_RDREQ_LEVEL[0],TCC_EA0_WRREQ_LEVEL[0],TCC_EA0_ATOMIC_LEVEL[0],TCC_EA0_ATOMIC[1],TCC_EA0_RDREQ_LEVEL[1],TCC_EA0_WRREQ_LEVEL[1],TCC_EA0_ATOMIC_LEVEL[1],TCC_EA0_ATOMIC[2],TCC_EA0_RDREQ_LEVEL[2],TCC_EA0_WRREQ_LEVEL[2],TCC_EA0_ATOMIC_LEVEL[2],TCC_EA0_ATOMIC[3],TCC_EA0_RDREQ_LEVEL[3],TCC_EA0_WRREQ_LEVEL[3],TCC_EA0_ATOMIC_LEVEL[3],TCC_EA0_ATOMIC[4],TCC_EA0_RDREQ_LEVEL[4],TCC_EA0_WRREQ_LEVEL[4],TCC_EA0_ATOMIC_LEVEL[4],TCC_EA0_ATOMIC[5],TCC_EA0_RDREQ_LEVEL[5],TCC_EA0_WRREQ_LEVEL[5],TCC_EA0_ATOMIC_LEVEL[5],TCC_EA0_ATOMIC[6],TCC_EA0_RDREQ_LEVEL[6],TCC_EA0_WRREQ_LEVEL[6],TCC_EA0_ATOMIC_LEVEL[6],TCC_EA0_ATOMIC[7],TCC_EA0_RDREQ_LEVEL[7],TCC_EA0_WRREQ_LEVEL[7],TCC_EA0_ATOMIC_LEVEL[7],TCC_EA0_ATOMIC[8],TCC_EA0_RDREQ_LEVEL[8],TCC_EA0_WRREQ_LEVEL[8],TCC_EA0_ATOMIC_LEVEL[8],TCC_EA0_ATOMIC[9],TCC_EA0_RDREQ_LEVEL[9],TCC_EA0_WRREQ_LEVEL[9],TCC_EA0_ATOMIC_LEVEL[9],TCC_EA0_ATOMIC[10],TCC_EA0_RDREQ_LEVEL[10],TCC_EA0_WRREQ_LEVEL[10],TCC_EA0_ATOMIC_LEVEL[10],TCC_EA0_ATOMIC[11],TCC_EA0_RDREQ_LEVEL[11],TCC_EA0_WRREQ_LEVEL[11],TCC_EA0_ATOMIC_LEVEL[11],TCC_EA0_ATOMIC[12],TCC_EA0_RDREQ_LEVEL[12],TCC_EA0_WRREQ_LEVEL[12],TCC_EA0_ATOMIC_LEVEL[12],TCC_EA0_ATOMIC[13],TCC_EA0_RDREQ_LEVEL[13],TCC_EA0_WRREQ_LEVEL[13],TCC_EA0_ATOMIC_LEVEL[13],TCC_EA0_ATOMIC[14],TCC_EA0_RDREQ_LEVEL[14],TCC_EA0_WRREQ_LEVEL[14],TCC_EA0_ATOMIC_LEVEL[14],TCC_EA0_ATOMIC[15],TCC_EA0_RDREQ_LEVEL[15],TCC_EA0_WRREQ_LEVEL[15],TCC_EA0_ATOMIC_LEVEL[15],CPC_CPC_UTCL2IU_BUSY,CPC_CPC_UTCL2IU_IDLE,CPF_CMP_UTCL1_STALL_ON_TRANSLATION,SPI_RA_RES_STALL_CSN,SPI_RA_TMP_STALL_CSN,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
56,micro_tk(micro_globals) [clone .kd],2,0,126,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82116491,6570124102,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,1019080277,45522647,0,0,1052901141,47489221,0,0,1055464071,47143695,0,0,1062182409,48135160,0,0,1064343167,47473474,0,0,1053923223,47684734,0,0,1114014997,49449715,0,0,1075450555,48375845,0,0,1014274173,45889569,0,0,1053296614,47920063,0,0,1054976598,47558297,0,0,1062010103,48253377,0,0,1063623570,47490515,0,0,1053435264,47569831,0,0,1113558380,49687325,0,0,1074249693,48301204,0,9861,21731751,77,18497546,0,3985525546448260,3985600646832566,3985600648614836,3985525549145615
57,micro_tk(micro_globals) [clone .kd],2,0,128,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82173121,6574044890,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,1096110914,42843385,0,0,1130487361,44496643,0,0,1131201920,44293028,0,0,1138653332,45188075,0,0,1146869960,44939019,0,0,1136526285,44827347,0,0,1195949403,47110836,0,0,1156774714,45842535,0,0,1091708978,42664180,0,0,1131570467,44351982,0,0,1131840979,44207317,0,0,1138981530,44933440,0,0,1141736780,44603713,0,0,1131673364,44468939,0,0,1191549047,46796113,0,0,1152412135,45663866,0,9103,21550717,77,18289650,0,3985525549916515,3985600648639873,3985600650403756,3985525552549976
58,micro_tk(micro_globals) [clone .kd],2,0,130,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82116835,6570271058,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,1025338201,43947529,0,0,1060556752,45557141,0,0,1061831566,45320316,0,0,1068863142,46207738,0,0,1073362775,45841144,0,0,1063364688,45805581,0,0,1123436815,48148459,0,0,1083960169,46858183,0,0,1020430385,44198016,0,0,1060879853,45881247,0,0,1062176979,45721264,0,0,1069416946,46419694,0,0,1074127347,45908066,0,0,1064566079,45920573,0,0,1124364039,48158008,0,0,1084679050,47131351,0,9733,21758161,77,18613035,0,3985525553507301,3985600650426710,3985600652185786,3985525556149926
59,micro_tk(micro_globals) [clone .kd],2,0,132,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82177156,6574689548,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,1030778170,47286615,0,0,1062713536,48896190,0,0,1064458083,48884072,0,0,1070232114,49521682,0,0,1079294886,48860737,0,0,1068798065,48760447,0,0,1127225830,51179101,0,0,1090051225,49921380,0,0,1029045520,47566479,0,0,1065357144,49083574,0,0,1066997081,49050270,0,0,1072705791,49702700,0,0,1079263234,49617245,0,0,1069508998,49208626,0,0,1127571196,51576051,0,0,1089941623,50277165,0,9279,21375056,77,18051383,0,3985525556838704,3985600652206217,3985600653950270,3985525559480577
60,micro_tk(micro_globals) [clone .kd],2,0,134,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82134440,6571408182,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,1028467137,45575580,0,0,1062091090,47337177,0,0,1063467109,47183720,0,0,1070389071,48011241,0,0,1074150008,47645866,0,0,1065006623,47592572,0,0,1122030796,49881281,0,0,1084386384,48626696,0,0,1024630229,45567112,0,0,1063019181,47535466,0,0,1064352589,47120313,0,0,1071170428,48031674,0,0,1074271993,47241466,0,0,1065151857,47436977,0,0,1122368232,49566721,0,0,1085011209,48392524,0,10404,21965549,77,18424181,0,3985525560364413,3985600653971462,3985600655721084,3985525563032887
61,micro_tk(micro_globals) [clone .kd],2,0,136,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82134069,6571529910,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,1082810724,40534863,0,0,1117506508,42126476,0,0,1118992454,41892480,0,0,1126352130,42843766,0,0,1134564379,42639322,0,0,1123617581,42599188,0,0,1185482668,44770697,0,0,1145340208,43475409,0,0,1078542462,40735516,0,0,1118563862,42250360,0,0,1120284485,42105049,0,0,1127738283,42717047,0,0,1136006182,42636104,0,0,1125070360,42415989,0,0,1186940061,44680700,0,0,1146751387,43421754,0,9225,21546887,77,18394703,0,3985525563738790,3985600655741955,3985600657509203,3985525566377990
62,micro_tk(micro_globals) [clone .kd],2,0,138,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82127664,6570918680,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,1004561870,46512220,0,0,1036806315,48221473,0,0,1040342783,48098533,0,0,1046736917,48933808,0,0,1050725609,48758192,0,0,1040393074,48556350,0,0,1098871435,50975558,0,0,1060667174,49648957,0,0,998538717,46560805,0,0,1035578945,48278835,0,0,1038539009,48116807,0,0,1044908919,48738095,0,0,1051634186,48532776,0,0,1041041587,48332908,0,0,1099469576,50870656,0,0,1061157352,49455029,0,9085,21976270,77,18511841,0,3985525567239162,3985600657530314,3985600659265635,3985525569901777
63,micro_tk(micro_globals) [clone .kd],2,0,140,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82153612,6572762072,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,1076353867,52244108,0,0,1107620508,54415453,0,0,1110845747,54202217,0,0,1116236527,55213141,0,0,1119367064,53943534,0,0,1109467023,53641860,0,0,1168661944,56372193,0,0,1129591400,54909826,0,0,1067803072,52779421,0,0,1105551280,54433176,0,0,1107623810,54391634,0,0,1114138440,54919156,0,0,1120046524,53283283,0,0,1110424307,52616407,0,0,1167601627,55404802,0,0,1130153561,53761151,0,9436,21631469,77,18747705,0,3985525570692215,3985600659285504,3985600661041015,3985525573262123
64,micro_tk(micro_globals) [clone .kd],2,0,142,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82163738,6573672660,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,978422954,43202274,0,0,1011052106,44805370,0,0,1013443055,44606392,0,0,1019762116,45404068,0,0,1025121671,44921369,0,0,1014284405,44758398,0,0,1073504873,47091043,0,0,1034697816,45768287,0,0,973593593,42947941,0,0,1011249424,44362309,0,0,1013160755,44537410,0,0,1019737134,44800179,0,0,1025036568,44638691,0,0,1014442237,44159206,0,0,1073372933,46819081,0,0,1034645824,45259042,0,9026,21246097,77,17994340,0,3985525574007504,3985600661061525,3985600662805619,3985525576619574
65,micro_tk(micro_globals) [clone .kd],2,0,144,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82149438,6572686032,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,1003025987,45553602,0,0,1035600507,47681801,0,0,1036980694,47233734,0,0,1043557101,48491426,0,0,1047270522,47501084,0,0,1037416795,47536726,0,0,1094870677,49812740,0,0,1058310005,48842169,0,0,999133220,45721956,0,0,1036640011,47693588,0,0,1037605593,47265803,0,0,1044649468,48341418,0,0,1049716061,47284815,0,0,1039833676,47141942,0,0,1097123127,49600371,0,0,1060479145,48531672,0,9706,21608178,77,18175080,0,3985525577582547,3985600662825689,3985600664592897,3985525580214135
66,micro_tk(micro_globals) [clone .kd],2,0,146,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82138313,6571918532,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,1027722464,85259870,0,0,1060938172,85705994,0,0,1063172194,87649210,0,0,1069264963,87184010,0,0,1078066920,86645632,0,0,1068106264,85697868,0,0,1127412678,89524727,0,0,1088768816,87173837,0,0,1026016416,80469887,0,0,1064955985,82573593,0,0,1067605393,82319026,0,0,1073770260,82640690,0,0,1076857032,80336493,0,0,1067256911,82849413,0,0,1126668033,83045509,0,0,1088333708,83200259,0,9034,21605346,77,18111495,0,3985525580917375,3985600664613648,3985600666335229,3985525583555954
67,micro_tk(micro_globals) [clone .kd],2,0,149,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82149109,6573014940,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,992470019,48180344,0,0,1025679449,49740718,0,0,1027161482,49753977,0,0,1034002291,50477029,0,0,1041743752,49377126,0,0,1032141354,49305336,0,0,1090138774,51692923,0,0,1052768531,50610064,0,0,988441817,48185721,0,0,1026291618,50166743,0,0,1028046092,49911523,0,0,1034720486,50898863,0,0,1039739604,49579204,0,0,1030022843,49507057,0,0,1087933064,52154724,0,0,1050411206,51037948,0,10276,21816792,77,18457678,0,3985525584545186,3985600666379654,3985600668110088,3985525587142573
68,micro_tk(micro_globals) [clone .kd],2,0,154,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82180354,6574847740,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,1050311069,44068917,0,0,1084123866,45721537,0,0,1085862782,45456032,0,0,1092778963,46283946,0,0,1096780688,45534538,0,0,1085962806,45360194,0,0,1145175676,47712470,0,0,1106537048,46469035,0,0,1044972680,43418485,0,0,1083093552,44994184,0,0,1084674947,44861810,0,0,1091190380,45470540,0,0,1095712237,45036707,0,0,1084123277,44923541,0,0,1143692621,47227494,0,0,1105019801,45979942,0,9078,21400705,77,18121924,0,3985525587898200,3985600668162485,3985600669889153,3985525590509349
69,micro_tk(micro_globals) [clone .kd],2,0,159,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82096960,6568618908,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,1019793433,45802534,0,0,1054558641,47550455,0,0,1056811463,47448095,0,0,1063806635,48370096,0,0,1069873909,47728023,0,0,1059851774,47751406,0,0,1119791608,49994792,0,0,1080607913,48775585,0,0,1016583121,46198466,0,0,1056040274,47938381,0,0,1057993096,47708033,0,0,1065012714,48494278,0,0,1069752416,48095858,0,0,1059870822,48140077,0,0,1119876667,50214931,0,0,1080596211,49065337,0,9732,21951450,0,18416872,0,3985525591554243,3985600669940670,3985600671700427,3985525594165892
70,micro_tk(micro_globals) [clone .kd],2,0,164,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82208674,6577422070,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,960816008,46246100,0,0,992548698,48078439,0,0,994332762,47876576,0,0,1000190355,48948512,0,0,1010599249,48507965,0,0,1001490095,48492314,0,0,1057012543,50783557,0,0,1021627376,49639108,0,0,961862245,46914102,0,0,997075946,48762604,0,0,998490343,48500802,0,0,1004831139,49531629,0,0,1008789579,48613179,0,0,999215714,48488906,0,0,1055306238,50785825,0,0,1018244742,49690795,0,9119,21285518,0,17872792,0,3985525594827620,3985600671747416,3985600673466753,3985525597569532
71,micro_tk(micro_globals) [clone .kd],2,0,169,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82122741,6570590724,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,1021218040,47688457,0,0,1053754261,49389935,0,0,1057381232,49567876,0,0,1063636386,50304916,0,0,1068898350,49518202,0,0,1058014660,49479172,0,0,1117939855,51979513,0,0,1079084031,50800646,0,0,1019194053,47354382,0,0,1056578928,49081073,0,0,1059723733,49304629,0,0,1066254992,49806809,0,0,1066112169,49221674,0,0,1055566038,48968749,0,0,1115040254,51674374,0,0,1076016021,50258445,0,9143,21807355,77,18277894,0,3985525598340601,3985600673514784,3985600675236565,3985525600980392
72,micro_tk(micro_globals) [clone .kd],2,0,174,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82151048,6572245256,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,1063545190,42016979,0,0,1098466759,43638452,0,0,1099892372,43386539,0,0,1107354210,44320406,0,0,1111198714,43772849,0,0,1100484805,43832728,0,0,1162582348,45971515,0,0,1122647960,44912191,0,0,1056316861,42179847,0,0,1096697977,43688886,0,0,1097662221,43680513,0,0,1104325957,44136500,0,0,1108116049,43870843,0,0,1097783887,43734073,0,0,1160212285,46042398,0,0,1120174853,44850799,0,9436,21511609,77,18545491,0,3985525601798481,3985600675284516,3985600676999968,3985525604396921
73,micro_tk(micro_globals) [clone .kd],2,0,179,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82227732,6578282132,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,963814333,46704525,0,0,995222775,48539328,0,0,999564822,48209602,0,0,1005351936,49057198,0,0,1008768937,48603211,0,0,999547243,48346638,0,0,1055915017,51018805,0,0,1019691816,49426860,0,0,960647238,47028641,0,0,996516483,48795115,0,0,1000019567,48714273,0,0,1006043421,49159427,0,0,1007339679,48967311,0,0,998421453,48685864,0,0,1054942975,51420999,0,0,1017627469,49940049,0,9061,21493447,0,18145592,0,3985525605135232,3985600677048560,3985600678769620,3985525607759189
74,micro_tk(micro_globals) [clone .kd],2,0,184,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82114287,6569868752,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,1034019572,44237413,0,0,1066689751,46252332,0,0,1068214227,45645279,0,0,1074696218,46889986,0,0,1079989122,45971080,0,0,1069535466,46187022,0,0,1127930200,48165402,0,0,1090152224,47285894,0,0,1030922372,44020439,0,0,1068234786,45774974,0,0,1069966219,45589320,0,0,1076486457,46301707,0,0,1080542546,45897873,0,0,1070046792,45853228,0,0,1128426589,48059228,0,0,1090467579,46897371,0,9757,21902637,0,18558468,0,3985525608698187,3985600678822457,3985600680563627,3985525611338128
75,micro_tk(micro_globals) [clone .kd],2,0,189,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82190879,6576140570,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,1033124902,43321504,0,0,1065133003,44757775,0,0,1067665390,44696326,0,0,1074747452,45328802,0,0,1081306312,45159443,0,0,1070672197,44742138,0,0,1129298157,47215642,0,0,1090114739,45779321,0,0,1031828409,43437025,0,0,1070542648,44804529,0,0,1070951141,44773787,0,0,1078925825,45287978,0,0,1078334095,44946177,0,0,1067861033,44727586,0,0,1126698285,47063478,0,0,1088166651,45817446,0,9074,21488913,77,18268286,0,3985525612084430,3985600680612339,3985600682326950,3985525614699795
76,micro_tk(micro_globals) [clone .kd],2,0,194,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82148298,6572048842,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,969218862,44455957,0,0,1000962472,46205642,0,0,1002696774,46054335,0,0,1008692330,46857189,0,0,1011042937,46254423,0,0,1001939030,46341990,0,0,1058153056,48496441,0,0,1021786725,47302941,0,0,962895435,44462401,0,0,999507285,46183519,0,0,1000777939,45744854,0,0,1006968256,46495671,0,0,1010871697,46049501,0,0,1001832047,45980340,0,0,1058650696,48300415,0,0,1021615755,47166746,0,9774,21688082,77,18447984,0,3985525615659153,3985600682374540,3985600684084463,3985525618259205
77,micro_tk(micro_globals) [clone .kd],2,0,199,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82178720,6575422514,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,1021514237,46624579,0,0,1055911196,48197904,0,0,1058132980,48041565,0,0,1064792514,48683423,0,0,1068299649,48571381,0,0,1057973325,48236313,0,0,1117835221,50804022,0,0,1080229174,49394696,0,0,1017416929,46243782,0,0,1056450071,47832392,0,0,1057940658,47654603,0,0,1065483831,48175885,0,0,1067940214,48127183,0,0,1058165861,47796978,0,0,1118049132,50378031,0,0,1079685357,49013079,0,9091,21470351,0,18176420,0,3985525619031296,3985600684133335,3985600685870018,3985525621655413
78,micro_tk(micro_globals) [clone .kd],2,0,204,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82140801,6571486612,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,997124702,45915565,0,0,1029773003,47598131,0,0,1032558003,47570653,0,0,1038563575,48327204,0,0,1044257195,48104063,0,0,1034456055,47971647,0,0,1093919311,50375878,0,0,1055620853,49115218,0,0,990985858,46007147,0,0,1028806250,47545997,0,0,1031619552,47438882,0,0,1037750459,47987011,0,0,1045199405,47667562,0,0,1035390593,47477511,0,0,1094154622,49944801,0,0,1055636609,48503671,0,9687,21803821,0,18394668,0,3985525622611696,3985600685916167,3985600687649324,3985525625233110
79,micro_tk(micro_globals) [clone .kd],2,0,209,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82175856,6574939888,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,1041667128,52456932,0,0,1076160030,53168993,0,0,1079102107,53675530,0,0,1085490524,53690327,0,0,1092671867,54346157,0,0,1082126596,54856569,0,0,1142750927,56627693,0,0,1102834506,54914349,0,0,1041024729,53484525,0,0,1080428860,54664341,0,0,1081990483,54387286,0,0,1088529928,54903887,0,0,1091397810,56039256,0,0,1080472616,55461424,0,0,1141059091,57966588,0,0,1101718225,56144663,0,9551,21487665,77,18431780,0,3985525625968227,3985600687695352,3985600689413288,3985525628610742
80,micro_tk(micro_globals) [clone .kd],2,0,214,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82136394,6571819598,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,996631104,47284439,0,0,1028691628,48942684,0,0,1030510298,48882275,0,0,1036106912,49641368,0,0,1040127108,48433085,0,0,1030057789,48173387,0,0,1088129773,50771493,0,0,1050715961,49305355,0,0,992397039,46792645,0,0,1028994015,48989634,0,0,1031110591,48462424,0,0,1036539992,49581779,0,0,1039561218,48018431,0,0,1029566865,48128363,0,0,1087704554,50413291,0,0,1049938691,49263448,0,10019,21652361,77,18232337,0,3985525629581386,3985600689459556,3985600691168118,3985525632195108
81,micro_tk(micro_globals) [clone .kd],2,0,219,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82150730,6572830422,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,1093839833,41831602,0,0,1129225925,43385961,0,0,1131959847,43211411,0,0,1139288279,44143109,0,0,1144636542,43864045,0,0,1133073690,43651183,0,0,1194916534,45897123,0,0,1154958774,44760073,0,0,1091729046,41763342,0,0,1131825849,43139817,0,0,1133902069,43188822,0,0,1141552919,43631676,0,0,1145208671,43467096,0,0,1133131763,43091966,0,0,1195034642,45431881,0,0,1155184946,44135678,0,9120,21504691,0,18261911,0,3985525632856365,3985600691213705,3985600692941334,3985525635495615
82,micro_tk(micro_globals) [clone .kd],2,0,224,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82154061,6572947724,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,982612936,47940675,0,0,1014140262,50250921,0,0,1015939543,49814975,0,0,1021747541,51080410,0,0,1027631340,50175507,0,0,1018095056,50291283,0,0,1074592644,52703333,0,0,1038041653,51692918,0,0,977920584,47934978,0,0,1013993454,49953856,0,0,1015579909,49811664,0,0,1021220896,50619234,0,0,1026722956,49888333,0,0,1017128158,49762480,0,0,1073896866,52375748,0,0,1037418550,51281636,0,9618,22407117,0,18259265,0,3985525636449855,3985600692987042,3985600694716835,3985525639135654
83,micro_tk(micro_globals) [clone .kd],2,0,229,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82195062,6576024856,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,1015619846,43946751,0,0,1047094433,45763893,0,0,1049860608,45538313,0,0,1056532615,46677278,0,0,1063697284,45360921,0,0,1052809981,45538934,0,0,1111179898,47526133,0,0,1072810916,46584591,0,0,1017158299,44424596,0,0,1054215383,46438888,0,0,1056795585,46121571,0,0,1063803601,47111471,0,0,1059540919,45653644,0,0,1049306369,45800868,0,0,1106923687,47748260,0,0,1069723023,46708303,0,9541,21318718,77,18011191,0,3985525640017447,3985600694760849,3985600696489400,3985525642622777
84,micro_tk(micro_globals) [clone .kd],2,0,234,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82122887,6570434672,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,1032396826,46430976,0,0,1065453732,47851207,0,0,1067374352,47987401,0,0,1074426524,48582861,0,0,1077406313,48584803,0,0,1066466742,48106667,0,0,1125878876,50784003,0,0,1087037692,49357409,0,0,1028344688,46110817,0,0,1065959303,47756719,0,0,1067192501,47658492,0,0,1073996073,48306129,0,0,1077964074,47908950,0,0,1067348151,47607898,0,0,1126245645,50105694,0,0,1087700920,48914209,0,10104,22073908,77,18654040,0,3985525643521625,3985600696539754,3985600698236017,3985525646172853
85,micro_tk(micro_globals) [clone .kd],2,0,239,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82159713,6573435342,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,1083544816,44296081,0,0,1117490435,46224705,0,0,1119307865,45883312,0,0,1126676455,46950552,0,0,1131787318,45927252,0,0,1120952787,45723274,0,0,1182017496,48252445,0,0,1142057921,47123329,0,0,1080509738,44484175,0,0,1119407772,46234090,0,0,1120604897,46005861,0,0,1128236673,46752585,0,0,1135456083,45833096,0,0,1124685927,45636128,0,0,1185204262,48179279,0,0,1145782037,46846476,0,9240,21471575,0,18372919,0,3985525646854230,3985600698296627,3985600700027061,3985525649483425
86,micro_tk(micro_globals) [clone .kd],2,0,244,41133,41133,1048576,512,49152,0,80,128,32,64,0x0,0x7636449e0840,92274688,82136589,6572126052,16384,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,304.0,205520896.0,0,976824011,47216707,0,0,1007760610,48743104,0,0,1010778567,48986302,0,0,1016380568,49541270,0,0,1015090601,48497245,0,0,1004717702,47969823,0,0,1060937575,50671765,0,0,1023541881,49107640,0,0,968553133,47006147,0,0,1003993145,48773664,0,0,1006769429,48531070,0,0,1012203075,49368046,0,0,1021889027,48246397,0,0,1011774659,48040231,0,0,1068481107,50556320,0,0,1031088229,49247036,0,9119,21690237,0,18378391,0,3985525650395563,3985600700084585,3985600701806887,3985525653041893
